"ID","NOMBRE_ELECCION","AÑO_ELECCION","PAIS","REGION","DEPTO","MUNICIPIO","PARTIDO","NOMBRE_PARTIDO","SEXO","RAZA","ANALFABETOS","ALFABETOS","PRIMARIA","NIVEL_MEDIO","UNIVERSITARIOS"
16953,"Elecciones Municipales",2001,"HONDURAS","REGION 3","La Paz   ","San José","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2406,6327,2895,828,2604
16954,"Elecciones Municipales",2001,"HONDURAS","REGION 3","La Paz   ","San Juan","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2766,4437,1578,1262,1597
16955,"Elecciones Municipales",2001,"HONDURAS","REGION 3","La Paz   ","San pedro de Tutule","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",743,2464,524,1473,467
16956,"Elecciones Municipales",2001,"HONDURAS","REGION 3","La Paz   ","Santa Ana","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",376,3353,1751,14,1588
16957,"Elecciones Municipales",2001,"HONDURAS","REGION 3","La Paz   ","Santa Elena","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2775,2968,249,2235,484
16958,"Elecciones Municipales",2001,"HONDURAS","REGION 3","La Paz   ","Santa María","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",527,3266,2848,213,205
16959,"Elecciones Municipales",2001,"HONDURAS","REGION 3","La Paz   ","Santiago de Puringla","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2393,5428,941,2781,1706
16960,"Elecciones Municipales",2001,"HONDURAS","REGION 3","La Paz   ","Yarula","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",891,4840,2312,1139,1389
16961,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","Gracias","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1152,6634,2862,1819,1953
16962,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","Belén","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1420,3833,2715,847,271
16963,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","Candelaria","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1978,5585,1998,2584,1003
16964,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","Cololaca","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1725,3364,1017,2167,180
16965,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","Erandique","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1359,3702,1544,244,1914
16966,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","Gualcince","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",403,4864,1476,2908,480
16967,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","Guarita","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2207,1731,107,1482,142
16968,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","La Campa","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",809,3242,405,1198,1639
16969,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","La Iguala","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2034,5171,2048,1297,1826
16970,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","Las Flores","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",397,7101,2960,2535,1606
16971,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","La Unión","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2064,6640,1481,2255,2904
16972,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","La Virtud","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1266,7436,2901,2447,2088
16973,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","Lepaera","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1930,6265,2062,2780,1423
16974,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","Mapulaca","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2753,3703,2866,179,658
16975,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","Piraera","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",800,5535,1720,1792,2023
16976,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","San Andrés","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",828,3526,7,2128,1391
16977,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","San Francisco","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2471,5703,1831,2993,879
16978,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","San Juan Guarita","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2501,3837,137,1007,2693
16979,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","San Manuel de Colohete","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1897,4076,1997,1170,909
16980,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","San Rafael","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",40,5611,2137,876,2598
16981,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","San Sebastián","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",231,2113,497,1099,517
16982,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","Santa Cruz","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2505,2749,630,1697,422
16983,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","Talgua","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1546,4167,2680,1247,240
16984,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","Tambla","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1438,3881,1020,1027,1834
16985,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","Tomala","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",193,6316,462,2856,2998
16986,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","Valladolid","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2764,3314,993,2135,186
16987,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","Virginia","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2076,4296,1633,496,2167
16988,"Elecciones Municipales",2001,"HONDURAS","REGION 3","Lempira   ","San Marcos de Caiquin","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1670,6608,1833,2908,1867
16989,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Juticalpa","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",849,3959,275,2891,793
16990,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Campamento","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2139,6162,2119,1625,2418
16991,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Catacamas","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",640,5514,575,2382,2557
16992,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Concordia","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1041,1606,871,386,349
16993,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Dulce Nombre de Culmi","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",269,5348,1314,2666,1368
16994,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","El Rosario","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2396,6646,2616,1778,2252
16995,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Esquipulas del Norte","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1249,2924,331,976,1617
16996,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Gualaco","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",768,1606,79,1001,526
16997,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Guarizama","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2588,4467,2034,937,1496
16998,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Guata","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2689,6737,2223,2377,2137
16999,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Guayape","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",386,3909,1192,2688,29
17000,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Jano","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2581,5639,2255,388,2996
17001,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","La Unión","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",338,4015,330,2403,1282
17002,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Mangulile","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",628,3722,1225,1916,581
17003,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Manto","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1495,2820,858,450,1512
17004,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Salama","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2377,3819,2036,1298,485
17005,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","San Esteban","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2404,3215,783,2352,80
17006,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","San Francisco de Becerra","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2594,5215,309,2624,2282
17007,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","San Francisco de La Paz","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",502,2781,881,1546,354
17008,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Santa María del Real","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1204,5220,2320,88,2812
17009,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Silca","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1934,4807,1369,1324,2114
17010,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Yocon","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1185,4563,2078,2085,400
17011,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Olancho   ","Patuca","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1921,4078,617,903,2558
17012,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Santa Bárbara","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1759,4506,2343,178,1985
17013,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Arada","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1330,3647,2298,401,948
17014,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Atima","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",609,4324,377,2944,1003
17015,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Azacualpa","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2607,4903,2543,1611,749
17016,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Ceguaca","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1634,6446,2461,1014,2971
17017,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","San José de Colinas","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",509,2651,1589,427,635
17018,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Concepción del Norte","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2241,2501,382,2094,25
17019,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Concepción del Sur","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1113,6547,1578,2359,2610
17020,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Chinda","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2048,4048,1466,1199,1383
17021,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","El Níspero","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",731,5021,1893,2191,937
17022,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Gualala","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1092,6469,2473,2839,1157
17023,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Llama","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2758,4412,2437,838,1137
17024,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Macuelizo","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",620,2239,1155,643,441
17025,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Naranjito","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1650,5384,2646,826,1912
17026,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Nuevo Celilac","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1495,7483,2194,2866,2423
17027,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Petoa","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1405,5687,1318,2588,1781
17028,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Protección","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",29,2673,1887,264,522
17029,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Quimistan","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1849,1833,681,642,510
17030,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","San Francisco de Ojuera","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",83,4360,2819,1425,116
17031,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","San Luis","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1060,1512,126,1362,24
17032,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","San Marcos","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2431,4247,523,903,2821
17033,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","San Nicolás","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",631,5676,2277,890,2509
17034,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","San Pedro de Zacapa","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",511,3150,1011,1116,1023
17035,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Santa Rita","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",201,4075,2348,254,1473
17036,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","San Vicente Centenario","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",321,3800,2009,1233,558
17037,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Trinidad","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1059,5531,2568,543,2420
17038,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Las Vegas","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2488,5809,2334,2544,931
17039,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Santa Bárbara   ","Nueva Frontera","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1832,5084,2551,1448,1085
17040,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Valle   ","Nacaome","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",743,6077,1649,2311,2117
17041,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Valle   ","Alianza","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1330,4782,2382,1631,769
17042,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Valle   ","Amapala","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2720,3218,1329,1498,391
17043,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Valle   ","Aramecina","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1694,6107,2326,2153,1628
17044,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Valle   ","Caridad","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2408,6922,1927,2825,2170
17045,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Valle   ","Goascoran","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1256,3871,250,944,2677
17046,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Valle   ","Langue","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",615,5837,2018,2553,1266
17047,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Valle   ","San Francisco de Coray","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1149,3678,469,1031,2178
17048,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Valle   ","San Lorenzo","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1469,3479,5,749,2725
17049,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Yoro   ","Yoro","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2743,6459,1866,2693,1900
17050,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Yoro   ","Arenal","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2959,4661,1056,2072,1533
17051,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Yoro   ","El Negrito","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",771,6629,1838,2826,1965
17052,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Yoro   ","El Progreso","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2739,2753,1384,1086,283
17053,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Yoro   ","Jocon","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1120,7130,2784,1649,2697
17054,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Yoro   ","Morazan","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2398,4579,2871,1701,7
17055,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Yoro   ","Olanchito","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",2992,3570,4,2018,1548
17056,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Yoro   ","Santa Rita","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",260,5737,1220,2022,2495
17057,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Yoro   ","Sulaco","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1571,3845,242,932,2671
17058,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Yoro   ","Victoria","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",757,3979,579,2302,1098
17059,"Elecciones Municipales",2001,"HONDURAS","REGION 4","Yoro   ","Yorito","PHT","Partido Hondureño del trab.","hombres","GARIFUNAS",1876,2315,1746,438,131
17060,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Bocas del Toro","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2226,4275,938,1803,1534
17061,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Changuinola","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2473,6361,1878,1793,2690
17062,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Chiriqui Grande","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",926,1063,821,51,191
17063,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Colón. Municipios:","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",376,2417,1559,526,332
17064,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Colón","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",186,5031,1653,2110,1268
17065,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Chagres","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1886,4465,1974,2183,308
17066,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Donoso","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",932,6078,783,2326,2969
17067,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Portobelo","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1759,2338,485,1489,364
17068,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Santa Isabel","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2370,5936,2509,2223,1204
17069,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Trujillo","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2631,5505,2082,1417,2006
17070,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Balfate","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1420,5556,2219,1454,1883
17071,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Iriona","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",709,5914,2355,2535,1024
17072,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Limón","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1542,5449,769,2586,2094
17073,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Saba","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1812,5089,2296,2178,615
17074,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Santa Fe","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2847,4425,2397,1824,204
17075,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Santa Rosa de Aguan","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",760,4786,1807,1914,1065
17076,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Sonaguera","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2676,5824,2516,1002,2306
17077,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Tocoa","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1562,4361,826,2474,1061
17078,"Elecciones Municipales",2001,"Panama","REGION 1","Bocas del Toro","Bonito Oriental","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",951,5232,1403,2364,1465
17079,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Alanje","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",915,3545,756,2040,749
17080,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Barú","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",304,2240,437,336,1467
17081,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Boquerón","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",436,5230,1431,2392,1407
17082,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Boquete","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2683,5028,284,1822,2922
17083,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Bugaba","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1082,2869,2247,569,53
17084,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","David","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",136,5179,1722,2369,1088
17085,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Dolega","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",554,2798,1093,828,877
17086,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Gualaca","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1521,3804,590,1991,1223
17087,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Remedios","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2775,4293,1560,2597,136
17088,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Renacimiento","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",431,5318,1760,1718,1840
17089,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","San Felix","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2251,2568,89,1748,731
17090,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","San Lorenzo","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",118,1024,160,352,512
17091,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Tolé","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1041,4411,1244,1671,1496
17092,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Darién. Municipios:","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1616,5800,1468,1617,2715
17093,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Chepigana","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",680,7610,2707,2318,2585
17094,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Pinogana","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2339,4881,482,2485,1914
17095,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Herrera. Municipios:","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2594,3963,1036,2520,407
17096,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Chitré","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",776,5804,2464,1897,1443
17097,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Las Minas","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",912,4861,2097,1856,908
17098,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Los Pozos","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",920,5351,2654,1236,1461
17099,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Ocú","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",729,3697,2059,672,966
17100,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Parita","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2955,5119,1359,2633,1127
17101,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Pesé","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",958,3665,2021,426,1218
17102,"Elecciones Municipales",2001,"Panama","REGION 1","Chiriquí","Santa María","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1592,3655,1177,1330,1148
17103,"Elecciones Municipales",2001,"Panama","REGION 1","Los Santos","Guararé","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2517,6516,2458,2589,1469
17104,"Elecciones Municipales",2001,"Panama","REGION 1","Los Santos","Las Tablas","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2641,5378,2340,1134,1904
17105,"Elecciones Municipales",2001,"Panama","REGION 1","Los Santos","Los Santos","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2498,3732,692,1032,2008
17106,"Elecciones Municipales",2001,"Panama","REGION 1","Los Santos","Macaracas","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1761,4046,109,1112,2825
17107,"Elecciones Municipales",2001,"Panama","REGION 1","Los Santos","Pedasi","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",604,4918,2203,412,2303
17108,"Elecciones Municipales",2001,"Panama","REGION 1","Los Santos","Pocri","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2974,3984,1900,1384,700
17109,"Elecciones Municipales",2001,"Panama","REGION 1","Los Santos","Tonosi","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2434,4055,2429,890,736
17110,"Elecciones Municipales",2001,"Panama","REGION 1","Panamá","Araiján","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1479,4031,1997,689,1345
